year,month,day,inflow_MG,outflow_MG,rof_temp_F,rof_EC,rof_pH,rof_turbidity,rof_TOC,rop_EC,rop_pH,rop_turbidity,rop_CO2,rop_TOC,ammonia,energy_kwh,date,month_num
2021,Nov,12,104.188,88.563,81.062,1749.605,6.9,0.023,8.125,41.315,5.023,0.014,190.107,0.056,,,2021-11-12,11.0
2021,Nov,13,102.281,86.969,81.09,1727.269,6.9,0.023,8.023,39.824,4.921,0.014,236.228,0.056,,,2021-11-13,11.0
2021,Nov,14,98.922,84.156,80.802,1677.625,6.9,0.023,8.047,37.593,4.927,0.014,232.751,0.051,,,2021-11-14,11.0
2021,Nov,15,103.047,87.625,80.459,1614.773,6.9,0.023,8.411,36.875,5.011,0.014,194.383,0.055,,,2021-11-15,11.0
2021,Nov,16,102.656,87.313,79.983,1715.835,6.9,0.023,8.581,38.589,5.082,0.014,162.845,0.06,,,2021-11-16,11.0
2021,Nov,17,101.875,86.781,79.991,1735.85,6.9,0.023,8.369,37.389,5.053,0.014,174.361,0.057,,,2021-11-17,11.0
2021,Nov,18,99.781,84.781,79.776,1734.722,6.9,0.024,8.276,36.205,5.058,0.014,172.818,0.054,,,2021-11-18,11.0
2021,Nov,19,111.516,94.938,79.796,1737.614,6.9,0.023,8.468,37.171,5.098,0.014,157.961,0.06,,,2021-11-19,11.0
2021,Nov,20,107.609,91.656,79.588,1737.287,6.9,0.023,8.297,38.124,5.111,0.014,152.631,0.056,,,2021-11-20,11.0
2021,Nov,21,106.844,91.063,79.774,1699.086,6.9,0.023,8.377,36.735,5.109,0.014,152.948,0.05,,,2021-11-21,11.0
2021,Nov,22,107.813,91.875,79.904,1638.223,6.9,0.023,8.729,35.035,5.106,0.014,154.145,0.05,,,2021-11-22,11.0
2021,Nov,23,111.0,94.625,79.94,1716.03,6.9,0.023,9.175,35.959,5.104,0.014,154.969,0.055,,,2021-11-23,11.0
2021,Nov,24,111.453,95.0,79.607,1760.29,6.9,0.023,9.087,36.679,5.158,0.014,138.753,0.056,,,2021-11-24,11.0
2021,Nov,25,110.641,94.313,78.775,1770.668,6.9,0.023,8.621,35.233,5.198,0.014,125.099,0.048,,,2021-11-25,11.0
2021,Nov,26,106.797,90.969,78.951,1671.637,6.9,0.023,8.09,35.353,5.207,0.014,122.593,0.048,,,2021-11-26,11.0
2021,Nov,27,107.125,91.281,78.907,1653.923,6.9,0.023,8.276,36.231,5.221,0.014,118.316,0.048,,,2021-11-27,11.0
2021,Nov,28,106.328,90.625,78.989,1627.287,6.9,0.023,8.407,35.812,5.219,0.014,117.786,0.049,,,2021-11-28,11.0
2021,Nov,29,105.703,90.0,78.986,1651.717,6.9,0.024,8.681,36.478,5.27,0.014,106.547,0.055,,,2021-11-29,11.0
2021,Nov,30,105.719,90.0,79.037,1753.487,6.9,0.024,8.577,39.588,5.298,0.014,99.073,0.061,,,2021-11-30,11.0
2021,Dec,1,105.781,90.031,79.015,1752.251,6.9,0.024,8.338,39.277,5.284,0.014,102.414,0.061,,,2021-12-01,12.0
2021,Dec,2,106.344,90.563,78.587,1752.203,6.9,0.025,8.406,37.69,5.283,0.014,102.743,0.056,,,2021-12-02,12.0
2021,Dec,3,106.813,90.938,78.609,1763.758,6.9,0.025,8.431,37.201,5.228,0.015,117.109,0.055,,,2021-12-03,12.0
2021,Dec,4,103.203,88.0,78.425,1755.323,6.9,0.024,8.345,38.043,5.209,0.016,122.261,0.056,,,2021-12-04,12.0
2021,Dec,5,105.969,90.188,78.168,1693.75,6.9,0.024,8.306,37.304,5.211,0.016,121.664,0.05,,,2021-12-05,12.0
2021,Dec,6,95.359,81.156,77.927,1589.112,6.9,0.025,8.392,34.1968,5.2105,0.0156,121.506,0.0492,,,2021-12-06,12.0
2021,Dec,7,105.531,89.969,77.874,1712.19,6.9,0.026,8.706,37.365,5.218,0.016,119.544,0.057,,,2021-12-07,12.0
2021,Dec,8,105.516,90.0,78.321,1768.66,6.9,0.026,8.455,39.603,5.213,0.016,120.87,0.059,,,2021-12-08,12.0
2021,Dec,9,43.25,36.625,76.312,1789.637,6.904,0.059,8.6,51.879,5.36,0.027,90.229,0.065,,,2021-12-09,12.0
2021,Dec,10,108.328,92.406,77.554,1723.139,6.9,0.024,8.342,38.752,5.101,0.016,156.848,0.059,,,2021-12-10,12.0
2021,Dec,11,107.313,91.469,77.411,1699.241,6.9,0.023,8.5,39.96,5.023,0.014,187.572,0.06,,,2021-12-11,12.0
2021,Dec,12,103.922,88.594,77.227,1626.065,6.9,0.023,8.383,38.867,5.02,0.014,188.721,0.053,,,2021-12-12,12.0
2021,Dec,13,105.563,90.0,76.982,1570.033,6.9,0.024,8.668,36.399,5.014,0.014,191.065,0.058,,,2021-12-13,12.0
2021,Dec,14,99.359,84.875,75.82,1606.187,6.9,0.025,8.981,34.061,4.983,0.014,204.436,0.056,,,2021-12-14,12.0
2021,Dec,15,97.859,83.688,75.5,1635.01,6.9,0.026,8.656,34.412,4.995,0.014,200.028,0.058,,,2021-12-15,12.0
2021,Dec,16,99.391,85.0,75.837,1673.753,6.9,0.026,8.591,35.256,4.989,0.014,202.299,0.056,,,2021-12-16,12.0
2021,Dec,17,99.375,84.844,76.319,1683.414,6.9,0.027,8.593,35.027,5.032,0.014,184.145,0.057,,,2021-12-17,12.0
2021,Dec,18,105.75,90.313,76.224,1674.211,6.9,0.027,8.779,34.282,5.054,0.014,174.167,0.056,,,2021-12-18,12.0
2021,Dec,19,105.422,89.969,76.055,1596.705,6.9,0.026,8.769,32.546,5.074,0.014,166.884,0.051,,,2021-12-19,12.0
2021,Dec,20,105.25,89.875,75.904,1546.682,6.9,0.026,8.845,31.628,5.086,0.014,161.987,0.055,,,2021-12-20,12.0
2021,Dec,21,104.266,89.125,76.266,1620.276,6.9,0.026,9.011,32.119,5.202,0.014,128.353,0.056,,,2021-12-21,12.0
2021,Dec,22,105.25,89.938,76.248,1674.554,6.9,0.026,8.937,33.402,5.286,0.014,101.799,0.058,,,2021-12-22,12.0
2021,Dec,23,110.922,94.563,75.617,1680.985,6.9,0.026,8.773,33.809,5.267,0.014,106.397,0.054,,,2021-12-23,12.0
2021,Dec,24,108.563,92.5,74.378,1478.502,6.9,0.026,8.239,27.259,5.258,0.014,108.82,0.049,,,2021-12-24,12.0
2021,Dec,25,105.828,90.156,74.372,1484.061,6.901,0.023,7.689,28.221,5.255,0.014,109.839,0.05,,,2021-12-25,12.0
2021,Dec,26,102.734,87.5,74.177,1476.944,6.9,0.025,7.783,30.13,5.268,0.014,106.476,0.044,,,2021-12-26,12.0
2021,Dec,27,99.844,85.094,74.27,1533.311,6.9,0.024,8.332,30.408,5.248,0.014,111.274,0.049,,,2021-12-27,12.0
2021,Dec,28,99.641,84.969,74.193,1626.019,6.9,0.024,8.504,31.43,5.238,0.014,114.016,0.054,,,2021-12-28,12.0
2021,Dec,29,99.625,85.0,74.372,1656.02,6.9,0.024,8.56,32.779,5.244,0.015,112.352,0.055,,,2021-12-29,12.0
2021,Dec,30,100.641,85.875,74.073,1614.865,6.9,0.024,8.405,30.614,5.24,0.014,113.419,0.05,,,2021-12-30,12.0
2021,Dec,31,104.656,89.219,74.058,1593.704,6.9,0.024,8.378,29.697,5.241,0.014,113.024,0.051,,,2021-12-31,12.0
2022,Jan,1,101.156,86.188,74.359,1558.066,6.9,0.023,8.063,30.64,5.237,0.014,114.598,0.047,,,2022-01-01,1.0
2022,Jan,2,95.375,81.313,74.083,1545.219,6.9,0.024,8.097,32.5771,5.2614,0.014,108.2728,0.0444,,,2022-01-02,1.0
2022,Jan,3,93.703,80.0,74.078,1535.786,6.9,0.026,8.571,31.8134,5.2601,0.014,108.3817,0.0464,,,2022-01-03,1.0
2022,Jan,4,93.797,79.969,74.192,1628.168,6.9,0.025,8.763,32.116,5.254,0.014,109.764,0.0485,,,2022-01-04,1.0
2022,Jan,5,101.188,86.188,74.632,1696.463,6.9,0.026,8.779,34.182,5.252,0.014,110.961,0.051,,,2022-01-05,1.0
2022,Jan,6,106.234,90.563,74.856,1720.255,6.9,0.027,8.834,36.647,5.259,0.014,108.275,0.051,,,2022-01-06,1.0
2022,Jan,7,107.859,91.875,74.469,1718.148,6.9,0.03,8.464,36.187,5.303,0.015,100.047,0.049,,,2022-01-07,1.0
2022,Jan,8,108.734,92.188,74.797,1704.172,6.9,0.031,8.37,34.618,5.345,0.018,88.747,0.049,,,2022-01-08,1.0
2022,Jan,9,105.781,89.813,74.895,1609.937,6.9,0.033,8.313,32.546,5.339,0.018,90.393,0.045,,,2022-01-09,1.0
2022,Jan,10,106.109,90.0,75.005,1554.847,6.9,0.03,8.572,30.805,5.354,0.018,87.059,0.055,,,2022-01-10,1.0
2022,Jan,11,106.266,89.969,75.219,1652.318,6.9,0.029,8.488,34.15,5.35,0.02,87.817,0.062,,,2022-01-11,1.0
2022,Jan,12,106.266,89.656,75.226,1687.699,6.9,0.028,8.661,34.764,5.354,0.018,87.219,0.055,,,2022-01-12,1.0
2022,Jan,13,109.7,92.844,75.46,1710.299,6.9,0.027,8.928,35.618,5.336,0.018,91.002,0.064,,,2022-01-13,1.0
2022,Jan,14,112.016,95.0,75.57,1703.731,6.9,0.024,8.526,36.823,5.255,0.016,110.169,0.053,,,2022-01-14,1.0
2022,Jan,15,108.828,92.375,75.314,1676.401,6.9,0.025,8.621,35.594,5.233,0.014,115.034,0.048,,,2022-01-15,1.0
2022,Jan,16,105.953,89.969,75.763,1613.767,6.9,0.024,8.67,33.604,5.208,0.014,122.137,0.045,,,2022-01-16,1.0
2022,Jan,17,105.969,89.969,75.454,1566.383,6.9,0.025,8.8,33.125,5.235,0.014,114.546,0.047,,,2022-01-17,1.0
2022,Jan,18,106.063,90.0,75.759,1625.436,6.9,0.024,9.033,33.697,5.222,0.014,118.101,0.054,,,2022-01-18,1.0
2022,Jan,19,108.844,92.094,75.681,1682.855,6.9,0.024,8.713,36.279,5.218,0.014,119.069,0.053,,,2022-01-19,1.0
2022,Jan,20,110.906,94.031,75.689,1733.979,6.9,0.024,8.494,36.528,5.193,0.014,126.036,0.051,,,2022-01-20,1.0
2022,Jan,21,111.938,94.938,75.415,1697.56,6.9,0.023,8.415,35.963,5.123,0.018,149.108,0.051,,,2022-01-21,1.0
2022,Jan,22,110.516,93.813,74.936,1670.558,6.9,0.024,8.442,33.787,5.055,0.02,173.454,0.048,,,2022-01-22,1.0
2022,Jan,23,107.656,91.406,74.797,1664.747,6.9,0.025,9.14,35.23,5.098,0.02,157.557,0.057,,,2022-01-23,1.0
2022,Jan,24,111.203,94.219,74.664,1743.504,6.9,0.025,8.772,36.014,5.048,0.02,176.379,0.057,,,2022-01-24,1.0
2022,Jan,25,106.125,89.938,74.474,1725.471,6.9,0.025,8.454,34.526,5.046,0.019,177.279,0.053,,,2022-01-25,1.0
2022,Jan,26,107.281,91.0,74.618,1723.991,6.9,0.025,8.499,33.667,5.128,0.02,148.629,0.055,,,2022-01-26,1.0
2022,Jan,27,110.203,93.5,74.68,1730.149,6.9,0.025,8.649,33.972,5.165,0.02,135.007,0.054,,,2022-01-27,1.0
2022,Jan,28,102.063,86.594,74.906,1644.28,6.9,0.024,8.5,32.28,5.175,0.019,131.82,0.049,,,2022-01-28,1.0
2022,Jan,29,105.516,89.406,75.15,1565.837,6.9,0.025,8.871,30.854,5.182,0.019,129.608,0.05,,,2022-01-29,1.0
2022,Jan,30,105.891,89.781,75.387,1690.623,6.9,0.026,9.019,35.09,5.183,0.019,128.866,0.057,,,2022-01-30,1.0
2022,Jan,31,100.734,85.406,75.96,1755.595,6.9,0.026,8.705,36.143,5.168,0.019,134.133,0.056,,,2022-01-31,1.0
2022,Feb,1,106.125,89.844,74.797,1664.747,6.9,0.025,9.14,35.23,5.098,0.02,157.557,0.057,,,2022-02-01,2.0
2022,FEb,2,107.5,91.188,74.664,1743.504,6.9,0.025,8.772,36.014,5.048,0.02,176.379,0.057,,,2022-02-02,2.0
2022,Feb,3,107.516,91.281,74.474,1725.471,6.9,0.025,8.454,34.526,5.046,0.019,177.279,0.053,,,2022-02-03,2.0
2022,Feb,4,111.906,95.0,74.618,1723.991,6.9,0.025,8.499,33.667,5.128,0.02,148.629,0.055,,,2022-02-04,2.0
2022,Feb,5,107.563,91.375,74.68,1730.149,6.9,0.025,8.649,33.972,5.165,0.02,135.007,0.054,,,2022-02-05,2.0
2022,Feb,6,105.016,89.125,74.906,1644.28,6.9,0.024,8.5,32.28,5.175,0.019,131.82,0.049,,,2022-02-06,2.0
2022,Feb,7,107.484,91.156,75.15,1565.837,6.9,0.025,8.871,30.854,5.182,0.019,129.608,0.05,,,2022-02-07,2.0
2022,Feb,8,108.906,92.281,75.387,1690.623,6.9,0.026,9.019,35.09,5.183,0.019,128.866,0.057,,,2022-02-08,2.0
2022,Feb,9,103.375,87.594,75.96,1755.595,6.9,0.026,8.705,36.143,5.168,0.019,134.133,0.056,,,2022-02-09,2.0
2022,Feb,10,107.891,91.406,76.276,1779.39,6.9,0.026,8.763,36.724,5.022,0.02,203.787,0.058,,,2022-02-10,2.0
2022,Feb,11,108.688,92.219,76.431,1796.671,6.9,0.026,8.612,36.999,4.773,0.02,332.312,0.057,,,2022-02-11,2.0
2022,Feb,12,107.531,91.25,76.613,1744.261,6.9,0.026,8.701,36.609,4.773,0.02,331.346,0.055,,,2022-02-12,2.0
2022,Feb,13,110.781,94.0,76.598,1676.557,6.9,0.026,8.736,34.479,4.772,0.02,332.338,0.05,,,2022-02-13,2.0
2022,Feb,14,108.75,92.125,76.191,1647.004,6.9,0.026,8.912,33.868,4.788,0.02,321.835,0.054,,,2022-02-14,2.0
2022,Feb,15,106.5,90.344,75.369,1744.466,6.9,0.026,9.156,34.778,4.806,0.02,307.287,0.058,,,2022-02-15,2.0
2022,Feb,16,107.047,90.938,75.3,1775.28,6.9,0.026,9.369,35.147,4.797,0.02,314.881,0.055,,,2022-02-16,2.0
2022,Feb,17,104.984,89.156,75.46,1762.268,6.9,0.028,9.215,34.14,4.776,0.02,329.408,0.056,,,2022-02-17,2.0
2022,Feb,18,104.344,88.594,75.585,1778.11,6.9,0.031,9.219,34.285,4.956,0.02,236.223,0.058,,,2022-02-18,2.0
2022,Feb,19,110.438,93.625,75.755,1742.117,6.9,0.031,9.325,34.034,5.086,0.02,161.265,0.058,,,2022-02-19,2.0
2022,Feb,20,109.516,92.781,75.841,1703.256,6.9,0.029,9.185,33.911,5.092,0.02,159.254,0.053,,,2022-02-20,2.0
2022,Feb,21,108.109,91.531,75.194,1647.129,6.9,0.026,9.008,33.01,5.1,0.02,156.189,0.052,,,2022-02-21,2.0
2022,Feb,22,105.984,89.906,74.909,1697.852,6.9,0.027,9.353,33.134,5.099,0.02,156.499,0.057,,,2022-02-22,2.0
2022,Feb,23,102.219,86.875,74.435,1726.91,6.9,0.025,9.032,33.577,5.0924,0.0198,159.4066,0.0526,,,2022-02-23,2.0
2022,Feb,24,103.203,87.656,74.515,1726.734,6.9,0.025,9.086,33.933,5.091,0.02,159.441,0.063,,,2022-02-24,2.0
2022,Feb,25,105.906,89.875,74.706,1730.305,6.9,0.025,9.027,33.714,4.904,0.02,261.696,0.067,,,2022-02-25,2.0
2022,Feb,26,108.578,92.156,75.076,1722.621,6.9,0.024,8.892,33.041,4.929,0.02,259.66,0.062,,,2022-02-26,2.0
2022,Feb,27,105.938,90.031,75.351,1682.535,6.9,0.024,8.752,31.783,5.119,0.02,149.885,0.05,,,2022-02-27,2.0
2022,Feb,28,106.016,89.969,75.672,1623.118,6.9,0.024,9.025,31.802,5.129,0.02,146.275,0.052,,,2022-02-28,2.0
2022,Mar,1,105.859,89.844,76.086,1707.0,6.9,0.024,9.29,34.004,5.136,0.02,143.926,0.059,,,2022-03-01,3.0
2022,Mar,2,105.578,89.719,76.469,1764.702,6.9,0.024,9.312,34.688,5.12,0.02,149.121,0.061,,,2022-03-02,3.0
2022,Mar,3,108.563,92.25,76.077,1747.753,6.9,0.024,9.432,34.515,5.151,0.02,139.285,0.063,,,2022-03-03,3.0
2022,Mar,4,109.047,92.594,75.786,1730.388,6.9,0.023,9.177,34.78,5.146,0.018,141.058,0.056,,,2022-03-04,3.0
2022,Mar,5,105.141,89.375,75.002,1720.537,6.9,0.023,9.216,32.845,5.13,0.017,145.689,0.056,,,2022-03-05,3.0
2022,Mar,6,105.922,89.969,75.01,1637.081,6.9,0.023,9.065,32.185,5.138,0.017,143.367,0.051,,,2022-03-06,3.0
2022,Mar,7,105.953,90.0,75.14,1581.732,6.9,0.023,9.103,31.605,5.119,0.017,149.339,0.051,,,2022-03-07,3.0
2022,Mar,8,105.906,89.906,75.463,1701.735,6.9,0.024,9.419,33.376,5.101,0.017,155.991,0.061,,,2022-03-08,3.0
2022,Mar,9,105.141,89.281,75.688,1764.478,6.9,0.024,9.379,34.578,5.129,0.017,146.335,0.06,,,2022-03-09,3.0
2022,Mar,10,108.422,92.125,75.922,1749.549,6.9,0.025,9.616,35.339,5.143,0.017,141.499,0.063,,,2022-03-10,3.0
2022,Mar,11,108.469,92.094,76.045,1746.223,6.9,0.024,9.485,35.042,5.148,0.017,139.857,0.062,,,2022-03-11,3.0
2022,Mar,12,108.859,92.375,76.015,1736.229,6.9,0.023,9.268,35.54,5.16,0.017,136.113,0.059,,,2022-03-12,3.0
2022,Mar,13,102.797,87.219,76.267,1663.482,6.9,0.023,9.28,34.145,5.16,0.017,136.27,0.056,,,2022-03-13,3.0
2022,Mar,14,106.109,89.969,76.26,1637.29,6.9,0.024,9.431,34.23,5.174,0.017,131.664,0.06,,,2022-03-14,3.0
2022,Mar,15,106.109,90.0,76.607,1694.611,6.9,0.023,9.46,35.7922,5.164,0.0171,134.874,0.063,,,2022-03-15,3.0
2022,Mar,16,106.063,90.031,76.95,1742.554,6.9,0.024,9.182,37.301,5.171,0.017,132.643,0.06,,,2022-03-16,3.0
2022,Mar,17,105.438,89.375,77.291,1741.523,6.9,0.023,9.013,37.217,5.143,0.017,141.91,0.058,,,2022-03-17,3.0
2022,Mar,18,104.109,88.344,77.262,1734.716,6.9,0.024,8.975,36.692,5.146,0.015,140.85,0.059,,,2022-03-18,3.0
2022,Mar,19,106.078,90.031,77.046,1716.419,6.9,0.024,8.983,36.282,5.134,0.014,144.8025,0.056,,,2022-03-19,3.0
2022,Mar,20,106.125,89.969,76.818,1646.025,6.9,0.024,8.962,34.668,5.113,0.014,151.598,0.052,,,2022-03-20,3.0
2022,Mar,21,106.094,90.031,76.94,1614.219,6.9,0.024,9.142,34.474,5.127,0.014,146.788,0.053,,,2022-03-21,3.0
2022,Mar,22,106.031,89.906,77.432,1698.392,6.9,0.024,9.264,36.374,5.123,0.014,148.106,0.065,,,2022-03-22,3.0
2022,Mar,23,100.969,85.531,78.091,1740.391,6.9,0.024,9.12,37.189,5.092,0.014,159.761,0.065,,,2022-03-23,3.0
2022,Mar,24,94.813,80.344,78.044,1802.491,6.9,0.025,9.029,38.028,5.075,0.014,166.625,0.067,,,2022-03-24,3.0
2022,Mar,25,108.125,91.656,77.717,1774.124,6.901,0.024,8.959,37.225,5.061,0.015,171.971,0.069,,,2022-03-25,3.0
2022,Mar,26,111.547,94.531,77.566,1760.516,6.9,0.024,8.973,36.854,5.008,0.014,193.08,0.064,,,2022-03-26,3.0
2022,Mar,27,108.75,92.313,77.284,1699.589,6.9,0.024,9.079,35.258,5.015,0.014,190.396,0.058,,,2022-03-27,3.0
2022,Mar,28,105.422,89.531,76.592,1619.493,6.9,0.025,9.085,33.227,5.021,0.014,188.243,0.052,,,2022-03-28,3.0
2022,Mar,29,105.75,89.906,76.682,1658.415,6.9,0.026,9.202,34.0,5.02,0.014,187.957,0.054,,,2022-03-29,3.0
2022,Mar,30,108.906,92.594,77.143,1748.77,6.9,0.025,9.208,35.578,4.996,0.014,198.477,0.058,,,2022-03-30,3.0
2022,Mar,31,108.719,92.375,77.104,1796.384,6.9,0.026,9.315,37.086,5.012,0.014,192.163,0.06,,,2022-03-31,3.0
2022,Apr,1,108.984,92.594,77.67,1777.172,6.9,0.025,9.054,37.704,5.049,0.014,176.634,0.066,,,2022-04-01,4.0
2022,Apr,2,105.781,90.031,77.34,1749.585,6.9,0.026,9.067,36.537,5.052,0.014,174.694,0.067,,,2022-04-02,4.0
2022,Apr,3,105.75,89.875,77.332,1668.974,6.9,0.028,8.81,34.419,5.051,0.014,175.248,0.056,,,2022-04-03,4.0
2022,Apr,4,105.844,89.969,77.4,1608.889,6.9,0.032,8.956,33.189,5.061,0.014,170.847,0.058,,,2022-04-04,4.0
2022,Apr,5,105.828,90.031,77.97,1720.609,6.9,0.031,9.084,34.804,5.054,0.014,173.555,0.065,,,2022-04-05,4.0
2022,Apr,6,105.844,90.0,78.545,1761.069,6.901,0.026,8.827,36.279,5.046,0.014,177.154,0.058,,,2022-04-06,4.0
2022,Apr,7,98.109,83.344,79.205,1779.293,6.9,0.026,9.249,38.276,4.952,0.014,227.713,0.057,,,2022-04-07,4.0
2022,Apr,8,111.766,94.969,79.592,1769.229,6.9,0.025,9.034,37.977,4.853,0.014,276.414,0.078,,,2022-04-08,4.0
2022,Apr,9,110.469,93.906,79.094,1764.19,6.9,0.024,9.148,36.992,4.878,0.014,261.147,0.069,,,2022-04-09,4.0
2022,Apr,10,103.531,87.813,78.337,1684.906,6.9,0.023,8.86,36.025,4.9,0.014,248.532,0.056,,,2022-04-10,4.0
2022,Apr,11,100.25,85.0,77.98,1640.718,6.9,0.023,8.86,35.591,4.918,0.014,237.945,0.048,,,2022-04-11,4.0
2022,Apr,12,100.234,85.0,77.451,1741.788,6.9,0.024,8.862,37.121,4.9,0.014,247.413,0.053,,,2022-04-12,4.0
2022,Apr,13,97.75,82.75,77.541,1782.667,6.9,0.024,8.696,38.464,4.921,0.014,236.322,0.059,,,2022-04-13,4.0
2022,Apr,14,104.828,88.969,77.936,1800.743,6.9,0.024,8.659,39.529,4.911,0.014,241.612,0.062,,,2022-04-14,4.0
2022,Apr,15,104.172,88.469,78.221,1798.593,6.9,0.023,8.809,39.519,5.063,0.014,177.015,0.065,,,2022-04-15,4.0
2022,Apr,16,82.375,69.813,78.094,1776.224,6.9,0.025,8.716,38.867,5.131,0.014,145.49,0.048,,,2022-04-16,4.0
2022,Apr,17,10.969,9.156,78.4,1710.0,6.9,0.03,9.15,45.0,5.15,0.019,140.0,0.056,,,2022-04-17,4.0
2022,Apr,18,0.0,0.0,,,,,,,,,,,,,2022-04-18,4.0
2022,Apr,19,0.0,0.0,,,,,,,,,,,,,2022-04-19,4.0
2022,Apr,20,0.0,0.0,,,,,,,,,,,,,2022-04-20,4.0
2022,Apr,21,0.0,0.0,,,,,,,,,,,,,2022-04-21,4.0
2022,Apr,22,8.734,7.188,,,,,,,,,,,,,2022-04-22,4.0
2022,Apr,23,73.859,62.813,78.127,1732.946,6.9,0.029,9.385,39.059,5.151,0.014,139.224,0.062,,,2022-04-23,4.0
2022,Apr,24,101.188,85.906,78.947,1704.786,6.9,0.023,9.472,38.378,5.09,0.014,160.226,0.059,,,2022-04-24,4.0
2022,Apr,25,96.547,81.938,79.16,1653.719,6.9,0.023,9.377,36.295,5.06,0.014,171.667,0.06,,,2022-04-25,4.0
2022,Apr,26,98.047,83.188,79.102,1749.004,6.9,0.023,9.565,37.739,5.067,0.014,168.753,0.065,,,2022-04-26,4.0
2022,Apr,27,107.797,91.594,79.0,1770.734,6.9,0.023,9.231,38.28,5.076,0.014,165.813,0.058,,,2022-04-27,4.0
2022,Apr,28,104.0,88.563,78.847,1762.863,6.9,0.023,9.167,38.697,5.09,0.014,160.124,0.054,,,2022-04-28,4.0
2022,Apr,29,109.75,93.594,79.095,1782.806,6.9,0.022,9.257,39.129,5.145,0.014,141.273,0.059,,,2022-04-29,4.0
2022,Apr,30,108.813,92.781,79.283,1749.047,6.9,0.022,9.399,37.357,5.153,0.014,138.644,0.065,,,2022-04-30,4.0
2022,May,1,105.516,89.969,79.152,1673.816,6.9,0.022,9.542,36.225,5.168,0.014,134.02,0.062,,,2022-05-01,5.0
2022,May,2,105.125,89.406,78.982,1630.318,6.9,0.022,9.68,34.479,5.168,0.014,133.903,0.063,,,2022-05-02,5.0
2022,May,3,106.984,90.875,79.148,1726.729,6.9,0.022,9.624,36.473,5.159,0.014,136.672,0.072,,,2022-05-03,5.0
2022,May,4,106.094,90.0,79.609,1772.384,6.9,0.022,9.241,38.287,5.154,0.014,138.181,0.065,,,2022-05-04,5.0
2022,May,5,105.047,89.0,79.894,1755.706,6.9,0.022,9.168,38.186,5.149,0.014,139.476,0.059,,,2022-05-05,5.0
2022,May,6,107.891,91.438,79.751,1739.629,6.9,0.038,8.881,37.494,5.13,0.014,146.0,0.053,,,2022-05-06,5.0
2022,May,7,108.719,92.188,79.789,1750.58,6.9,0.053,8.978,37.6,5.124,0.014,148.536,0.054,,,2022-05-07,5.0
2022,May,8,106.188,89.969,79.446,1666.748,6.9,0.052,8.846,35.194,5.116,0.014,151.137,0.049,,,2022-05-08,5.0
2022,May,9,105.5,89.531,78.924,1638.219,6.9,0.053,9.124,35.933,5.13,0.014,146.424,0.049,,,2022-05-09,5.0
2022,May,10,105.703,89.688,78.945,1758.404,6.9,0.053,9.541,37.562,5.13,0.014,146.201,0.059,,,2022-05-10,5.0
2022,May,11,106.031,90.031,78.941,1801.195,6.9,0.054,9.188,37.521,5.112,0.014,152.464,0.057,,,2022-05-11,5.0
2022,May,12,102.797,87.25,79.492,1786.774,6.9,0.053,9.211,36.973,5.098,0.014,157.55,0.056,,,2022-05-12,5.0
2022,May,13,111.063,94.406,80.077,1790.707,6.9,0.033,8.883,38.593,5.088,0.013,162.002,0.054,,,2022-05-13,5.0
2022,May,14,103.328,87.844,80.515,1785.574,6.9,0.024,9.15,37.759,5.116,0.014,150.844,0.056,,,2022-05-14,5.0
2022,May,15,106.0,90.0,80.367,1732.913,6.9,0.024,9.318,37.864,5.128,0.014,146.666,0.056,,,2022-05-15,5.0
2022,May,16,105.797,90.0,80.096,1676.936,6.9,0.024,9.428,37.418,5.143,0.014,142.151,0.056,,,2022-05-16,5.0
2022,May,17,105.938,89.969,80.049,1742.262,6.9,0.024,9.389,37.902,5.141,0.014,142.877,0.058,,,2022-05-17,5.0
2022,May,18,105.953,89.969,80.135,1791.763,6.9,0.025,9.186,38.017,5.12,0.014,149.958,0.056,,,2022-05-18,5.0
2022,May,19,103.938,88.219,80.091,1768.147,6.9,0.025,9.121,37.274,5.11,0.014,152.759,0.054,,,2022-05-19,5.0
2022,May,20,106.313,90.281,79.775,1811.694,6.9,0.024,9.061,36.501,5.112,0.014,153.41,0.054,,,2022-05-20,5.0
2022,May,21,108.25,91.906,80.087,1816.894,6.901,0.024,8.994,38.241,5.1,0.014,156.398,0.053,,,2022-05-21,5.0
2022,May,22,107.203,90.938,80.113,1742.283,6.899,0.023,8.802,37.721,5.068,0.014,168.48,0.049,,,2022-05-22,5.0
2022,May,23,103.563,87.906,79.752,1683.686,6.9,0.024,9.066,35.926,5.067,0.014,169.191,0.05,,,2022-05-23,5.0
2022,May,24,104.688,88.844,80.076,1787.022,6.9,0.024,9.381,37.686,5.068,0.014,168.417,0.059,,,2022-05-24,5.0
2022,May,25,106.984,91.0,80.32,1812.956,6.9,0.024,9.1,37.119,5.101,0.014,158.429,0.06,,,2022-05-25,5.0
2022,May,26,110.422,93.969,80.496,1800.187,6.9,0.025,8.869,36.182,5.142,0.014,142.852,0.059,,,2022-05-26,5.0
2022,May,27,110.406,93.969,80.373,1765.486,6.9,0.024,8.91,35.486,5.152,0.015,139.159,0.064,,,2022-05-27,5.0
2022,May,28,109.609,93.344,80.067,1698.599,6.9,0.024,8.986,34.509,5.148,0.016,140.617,0.059,,,2022-05-28,5.0
